,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-ei,attributes.data-ucsi
427,14,DIV,17.0,DIV.Ghlgfc,$18.89,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[2],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$18.89,,,,,,,,,,,,,,,,,,,,
428,14,A,17.0,DIV.Ghlgfc,Dr Teals Lavender Epsom Salt ...,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[2],903.0,,,,"/shopping/product/10829341419735303826?prds=epd:17368020554431236077,oid:17368020554431236077,prmr:3,rsk:PC_3470909649261305453&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIISg",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,15,DIV,17.0,A.YTkbnd,Dr Teals Lavender Epsom Salt ...,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,14,DIV,17.0,DIV.Ghlgfc,"(4,889)",146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[3],920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,15,DIV,12.0,DIV,,68.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[3]/div,922.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,16,DIV,12.0,DIV.UzThIf,,68.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[3]/div/div,922.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,15,SPAN,15.0,DIV,"(4,889)",41.203125,851.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[3]/span,921.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,16,A,15.0,SPAN.HiT7Id,"(4,889)",41.203125,851.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[3]/span/a,921.0,,,,/shopping/product/10829341419735303826?prds=rsk:PC_3470909649261305453&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIISw#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,17,SPAN,15.0,A.dxeoqc,"(4,889)",41.203125,851.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[3]/span/a/span,921.0,,,,,,,,,,,,,,,,,"4,889 product reviews",,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,12,SPAN,201.0,DIV.oP6EC,$1.99Walgreens Epsom Salt Lavender ...(1),182.0,950.0,//*[@id='related']/div[2]/div/div/div/div/span[6],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$1.99Walgreens Epsom Salt Lavender ...(1),146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,14,A,120.0,DIV.Ghlgfc,,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[1],756.0,,,,"/shopping/product/6758321604089812772?prds=epd:13859141164684431462,local:1,oid:13859141164684431462,prmr:2,rsk:PC_10153993766245144150&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIITQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,15,DIV,120.0,A,,120.0,973.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,16,IMG,120.0,DIV.sh-img__image,,120.0,973.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Walgreens Epsom Salt Lavender ...,1,0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRPRnzVzM3RWKqD7EbiRKsQxHIvQN_3PeS8t0lfOpLJmtLn_RzfXItMoVB_zbK-QoIe4pKcYqX9erCAYH7zzGsHzWC_iaJ__11dbWetrSeotVJbG358CDcy1A&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,14,DIV,17.0,DIV.Ghlgfc,$1.99,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[1],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$1.99,,,,,,,,,,,,,,,,,,,,
442,14,A,17.0,DIV.Ghlgfc,Walgreens Epsom Salt Lavender ...,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[2],903.0,,,,"/shopping/product/6758321604089812772?prds=epd:13859141164684431462,local:1,oid:13859141164684431462,prmr:2,rsk:PC_10153993766245144150&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIITg",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,15,DIV,17.0,A.YTkbnd,Walgreens Epsom Salt Lavender ...,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,14,DIV,17.0,DIV.Ghlgfc,(1),146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2],920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,15,DIV,12.0,DIV,,68.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/div,922.0,,,,,,,,,,,,,,,UzThIf,,4 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,16,DIV,12.0,DIV.UzThIf,,68.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/div/div[1],922.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,16,DIV,12.0,DIV.UzThIf,,54.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/div/div[2],922.0,,,,,,,,,,,,,,width:54px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,15,SPAN,15.0,DIV,(1),15.890625,1033.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/span,921.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,16,A,15.0,SPAN.HiT7Id,(1),15.890625,1033.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/span/a,921.0,,,,"/shopping/product/6758321604089812772?prds=local:1,prmr:2,rsk:PC_10153993766245144150&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIITw#reviews",,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,17,SPAN,15.0,A.dxeoqc,(1),15.890625,1033.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/span/a/span,921.0,,,,,,,,,,,,,,,,,1 product review,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,12,SPAN,201.0,DIV.oP6EC,$66.73Bokek Dead Sea Salt - 20 lbs(27),182.0,1132.0,//*[@id='related']/div[2]/div/div/div/div/span[7],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$66.73Bokek Dead Sea Salt - 20 lbs(27),146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,14,A,120.0,DIV.Ghlgfc,,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[1],756.0,,,,"/shopping/product/13776789926665856286?prds=epd:15356877508230072138,oid:15356877508230072138,rsk:PC_1167410813877579997&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIIUQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,15,DIV,120.0,A,,120.0,1155.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,16,IMG,120.0,DIV.sh-img__image,,120.0,1155.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Bokek Dead Sea Salt - 20 lbs,8,0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTDljVSlRqV4Obf1E-b6wzjezL3mAEq9APmQe1n0Gyqw201x6yI0Tweei7-VUAS7zguFN4hNlHdconONE0-ZIKo4f5pghOfOhDTjwkpF2D-k3OthbdGAH9EbA&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,14,DIV,17.0,DIV.Ghlgfc,$66.73,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[1],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$66.73,,,,,,,,,,,,,,,,,,,,
457,14,A,17.0,DIV.Ghlgfc,Bokek Dead Sea Salt - 20 lbs,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[2],903.0,,,,"/shopping/product/13776789926665856286?prds=epd:15356877508230072138,oid:15356877508230072138,rsk:PC_1167410813877579997&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIUg",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,15,DIV,17.0,A.YTkbnd,Bokek Dead Sea Salt - 20 lbs,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,14,DIV,17.0,DIV.Ghlgfc,(27),146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2],920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,15,DIV,12.0,DIV,,68.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/div,922.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,16,DIV,12.0,DIV.UzThIf,,68.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/div/div,922.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,15,SPAN,15.0,DIV,(27),23.125,1215.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/span,921.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,16,A,15.0,SPAN.HiT7Id,(27),23.125,1215.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/span/a,921.0,,,,/shopping/product/13776789926665856286?prds=rsk:PC_1167410813877579997&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIIUw#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,17,SPAN,15.0,A.dxeoqc,(27),23.125,1215.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/span/a/span,921.0,,,,,,,,,,,,,,,,,27 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,12,SPAN,201.0,DIV.oP6EC,$16.61Amazon Brand - Solimo Epsom ...(2),182.0,1314.0,//*[@id='related']/div[2]/div/div/div/div/span[8],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$16.61Amazon Brand - Solimo Epsom ...(2),146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,14,A,120.0,DIV.Ghlgfc,,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[1],756.0,,,,"/shopping/product/6728448939198444763?prds=epd:14927153726696501366,oid:14927153726696501366,rsk:PC_17184624211433702421&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIIVQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,15,DIV,120.0,A,,120.0,1337.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,16,IMG,120.0,DIV.sh-img__image,,111.328125,1341.328125,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Amazon Brand - Solimo Epsom ...,8,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRaS2RWDYPX7kqEUtOPIxeOrGJotZmHbcW5gZKFb16H1nIhZHbocSdv5qs__iwvclMEyVUce_vQBKKvKZ7WODq90YjALZ82ag8_R8eh9zlQt26iGrZLxJIF&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,14,DIV,17.0,DIV.Ghlgfc,$16.61,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[1],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$16.61,,,,,,,,,,,,,,,,,,,,
471,14,A,17.0,DIV.Ghlgfc,Amazon Brand - Solimo Epsom ...,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[2],903.0,,,,"/shopping/product/6728448939198444763?prds=epd:14927153726696501366,oid:14927153726696501366,rsk:PC_17184624211433702421&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIVg",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,15,DIV,17.0,A.YTkbnd,Amazon Brand - Solimo Epsom ...,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,14,DIV,17.0,DIV.Ghlgfc,(2),146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2],920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,15,DIV,12.0,DIV,,68.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/div,922.0,,,,,,,,,,,,,,,UzThIf,,3 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,16,DIV,12.0,DIV.UzThIf,,68.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/div/div[1],922.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,16,DIV,12.0,DIV.UzThIf,,40.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/div/div[2],922.0,,,,,,,,,,,,,,width:40px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,15,SPAN,15.0,DIV,(2),15.890625,1397.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/span,921.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,16,A,15.0,SPAN.HiT7Id,(2),15.890625,1397.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/span/a,921.0,,,,/shopping/product/6728448939198444763?prds=rsk:PC_17184624211433702421&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIIVw#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,17,SPAN,15.0,A.dxeoqc,(2),15.890625,1397.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/span/a/span,921.0,,,,,,,,,,,,,,,,,2 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,12,SPAN,201.0,DIV.oP6EC,$12.23Tree Hut Shea Moisturizing ...(268),182.0,1496.0,//*[@id='related']/div[2]/div/div/div/div/span[9],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$12.23Tree Hut Shea Moisturizing ...(268),146.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,14,A,120.0,DIV.Ghlgfc,,146.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/a[1],756.0,,,,"/shopping/product/13523993002838650426?prds=epd:1944624862944291130,oid:1944624862944291130,rsk:PC_1300761474972360044&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIIWQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,15,DIV,120.0,A,,120.0,1519.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,16,IMG,120.0,DIV.sh-img__image,,120.0,1519.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Tree Hut Shea Moisturizing ...,8,0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTDf8izTZI-N6TvVRU75fE1vJex1ei_Z-Uu6OpjJNfkY3GzqXJ9N2Fgx5bwd_MCtp32eEn7hjn50u3OYIwYfndebJ0nWRWJesJtWzIRG79tYKMIQ7flFyghtw&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,14,DIV,17.0,DIV.Ghlgfc,$12.23,146.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[1],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$12.23,,,,,,,,,,,,,,,,,,,,
486,14,A,17.0,DIV.Ghlgfc,Tree Hut Shea Moisturizing ...,146.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/a[2],903.0,,,,"/shopping/product/13523993002838650426?prds=epd:1944624862944291130,oid:1944624862944291130,rsk:PC_1300761474972360044&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIWg",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,15,DIV,17.0,A.YTkbnd,Tree Hut Shea Moisturizing ...,146.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,14,DIV,17.0,DIV.Ghlgfc,(268),146.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[2],920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,15,DIV,12.0,DIV,,68.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[2]/div,922.0,,,,,,,,,,,,,,,UzThIf,,4.5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,16,DIV,12.0,DIV.UzThIf,,68.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[2]/div/div[1],922.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,16,DIV,12.0,DIV.UzThIf,,62.0,1506.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[2]/div/div[2],922.0,,,,,,,,,,,,,,width:62px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,15,SPAN,15.0,DIV,(268),30.359375,1579.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[2]/span,921.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,16,A,15.0,SPAN.HiT7Id,(268),30.359375,1579.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[2]/span/a,921.0,,,,/shopping/product/13523993002838650426?prds=rsk:PC_1300761474972360044&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIIWw#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,17,SPAN,15.0,A.dxeoqc,(268),30.359375,1579.0,//*[@id='related']/div[2]/div/div/div/div/span[9]/div/div[2]/span/a/span,921.0,,,,,,,,,,,,,,,,,268 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,12,SPAN,205.0,DIV.oP6EC,$26.55Daily Remedy Citrus Detox Foot ...(18),170.0,1678.0,//*[@id='related']/div[2]/div/div/div/div/span[10],746.0,,,,,,,,,,,,,,,xyjbB KQlKJf sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,13,DIV,181.0,SPAN.xyjbB.KQlKJf.sh-dc__carousel-item,$26.55Daily Remedy Citrus Detox Foot ...(18),146.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div,758.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,14,A,120.0,DIV.Ghlgfc,,146.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/a[1],758.0,,,,"/shopping/product/3478427906348051406?prds=epd:12284855346399763645,oid:12284855346399763645,rsk:PC_10179483619920718765&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIIXQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,15,DIV,120.0,A,,120.0,1703.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/a[1]/div,758.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,16,IMG,120.0,DIV.sh-img__image,,120.0,1703.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/a[1]/div/img,758.0,,,,,,,,,,,,,,,,,,,,,Daily Remedy Citrus Detox Foot ...,8,0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS_yuasjkjGD2FCaFL1DK6pFPLLdV5q5XIbGNlavWsyiotzYye_v970Tq4L2IpvR5hVOnCOtPnLd-uYopn4-fLUqb9JJ5cmGtJ2-jHB-M_p0TYGQ_mtHBol3Q&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,14,DIV,17.0,DIV.Ghlgfc,$26.55,146.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/div[1],888.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$26.55,,,,,,,,,,,,,,,,,,,,
501,14,A,17.0,DIV.Ghlgfc,Daily Remedy Citrus Detox Foot ...,146.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/a[2],905.0,,,,"/shopping/product/3478427906348051406?prds=epd:12284855346399763645,oid:12284855346399763645,rsk:PC_10179483619920718765&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIXg",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,15,DIV,17.0,A.YTkbnd,Daily Remedy Citrus Detox Foot ...,146.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/a[2]/div,905.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,14,DIV,17.0,DIV.Ghlgfc,(18),146.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/div[2],922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,15,DIV,12.0,DIV,,68.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/div[2]/div,924.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,16,DIV,12.0,DIV.UzThIf,,68.0,1690.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/div[2]/div/div,924.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,15,SPAN,15.0,DIV,(18),23.125,1763.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/div[2]/span,923.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
